_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
68b6431758d1ebd805bfff55,Iniciando em programação,livros,44.69,2.6683848666,2020-10-16,João Souza,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805bfff6f,Iniciando em programação,livros,45.17,3.2935817854,2022-10-16,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805bfff76,Modelagem preditiva,livros,66.06,4.4059114398,2021-11-16,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
68b6431758d1ebd805bfff82,Dashboards com Power BI,livros,51.59,3.0301382052,2022-11-16,Rafael Costa,RN,5,cartao_credito,4,-5.81,-36.59
68b6431758d1ebd805bfff86,Ciência de dados com python,livros,75.92,1.6269506684,2020-12-16,Thiago Silva,RS,5,cartao_credito,5,-30.17,-53.5
68b6431758d1ebd805bfff8d,Ciência de dados com python,livros,64.72,9.8257596613,2020-12-16,Pedro Gomes,SP,3,boleto,1,-22.19,-48.79
68b6431758d1ebd805bfff8e,Dashboards com Power BI,livros,40.73,0.0,2020-12-16,Camila Ribeiro,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805bfff95,Modelagem preditiva,livros,71.71,4.7581895995,2021-12-16,Juliana Costa,SP,4,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805bfff98,Iniciando em programação,livros,79.03,5.147957578,2022-12-16,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805bfff9f,Dashboards com Power BI,livros,35.76,0.0,2020-01-17,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805bfffa5,Dashboards com Power BI,livros,59.9,3.8765069472,2021-01-17,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805bfffaa,Dashboards com Power BI,livros,50.27,2.9598521763,2021-01-17,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805bfffcd,Iniciando em programação,livros,50.37,10.2376312525,2021-02-17,Felipe Santos,RJ,1,cupom,1,-22.25,-42.66
68b6431758d1ebd805bfffce,Ciência de dados com python,livros,79.5,5.6322511785,2021-02-17,Juliana Costa,RJ,1,boleto,1,-22.25,-42.66
68b6431758d1ebd805bfffed,Dashboards com Power BI,livros,58.27,0.0,2021-03-17,Thiago Silva,PE,2,cartao_credito,4,-8.38,-37.86
68b6431758d1ebd805bfffef,Iniciando em programação,livros,51.91,3.2951558589,2022-03-17,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
68b6431758d1ebd805bffff9,Modelagem preditiva,livros,83.97,10.713085271,2023-03-17,João Souza,BA,4,cartao_debito,1,-13.29,-41.71
68b6431758d1ebd805bffffa,Ciência de dados com python,livros,65.52,3.7718687981,2023-03-17,Juliana Costa,CE,4,cartao_credito,1,-5.2,-39.53
68b6431758d1ebd805bffffe,Dashboards com Power BI,livros,37.7,9.8094212008,2020-04-17,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c00000,Modelagem preditiva,livros,91.67,2.465590786,2020-04-17,Thiago Silva,BA,5,boleto,1,-13.29,-41.71
68b6431758d1ebd805c00006,Modelagem preditiva,livros,62.81,3.6332203544,2021-04-17,Beatriz Moraes,RJ,1,cartao_credito,8,-22.25,-42.66
68b6431758d1ebd805c0000b,Modelagem preditiva,livros,72.5,4.1435327995,2022-04-17,Felipe Santos,RJ,3,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c00024,Dashboards com Power BI,livros,37.95,9.5763036169,2022-05-17,Camila Ribeiro,SP,1,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c00034,Modelagem preditiva,livros,74.26,1.5385606623,2021-06-17,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c00047,Dashboards com Power BI,livros,41.98,0.0,2021-07-17,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c0004c,Iniciando em programação,livros,69.28,4.2200561029,2021-07-17,João Souza,BA,5,cartao_credito,2,-13.29,-41.71
68b6431758d1ebd805c00062,Dashboards com Power BI,livros,40.62,9.9649024163,2020-08-17,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c00066,Ciência de dados com python,livros,67.19,1.1621044317,2021-08-17,João Souza,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c00081,Iniciando em programação,livros,82.09,1.9554846065,2022-09-17,Juliana Costa,ES,3,cartao_credito,1,-19.19,-40.34
68b6431758d1ebd805c000a0,Modelagem preditiva,livros,98.04,2.8047741225,2020-11-17,Lucas Oliveira,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c000b8,Modelagem preditiva,livros,72.95,1.4688071033,2022-11-17,Bianca Santos,RJ,5,cartao_credito,2,-22.25,-42.66
68b6431758d1ebd805c000bd,Dashboards com Power BI,livros,35.23,2.4021565035,2020-12-17,Felipe Santos,GO,5,cartao_credito,10,-15.98,-49.86
68b6431758d1ebd805c000c0,Dashboards com Power BI,livros,46.37,0.0,2020-12-17,João Souza,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c000c4,Modelagem preditiva,livros,72.21,4.3760697883,2021-12-17,Larissa Alves,MG,3,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c000dc,Iniciando em programação,livros,48.72,11.6885797956,2020-01-18,Bianca Santos,SP,1,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805c000e2,Iniciando em programação,livros,45.94,2.9772713191,2021-01-18,Lucas Oliveira,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c0010c,Iniciando em programação,livros,77.19,4.9985504563,2023-02-18,Juliana Costa,SP,4,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c00119,Dashboards com Power BI,livros,44.57,0.0,2021-03-18,Beatriz Moraes,MG,3,cartao_credito,2,-18.1,-44.38
68b6431758d1ebd805c00128,Ciência de dados com python,livros,55.65,0.0,2023-03-18,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c00154,Ciência de dados com python,livros,99.68,2.8920991887,2021-05-18,Beatriz Moraes,RJ,5,cartao_credito,7,-22.25,-42.66
68b6431758d1ebd805c0015a,Ciência de dados com python,livros,52.97,3.1036190536,2022-05-18,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c0015d,Ciência de dados com python,livros,93.09,5.2455392599,2022-05-18,João Souza,PA,5,boleto,1,-3.79,-52.48
68b6431758d1ebd805c00162,Modelagem preditiva,livros,87.02,5.5219683837,2020-06-18,Larissa Alves,ES,5,cartao_credito,8,-19.19,-40.34
68b6431758d1ebd805c0016d,Modelagem preditiva,livros,103.68,11.7625834753,2021-06-18,Bruno Rodrigues,MA,4,cartao_credito,4,-5.42,-45.44
68b6431758d1ebd805c00173,Modelagem preditiva,livros,87.11,2.2227845043,2022-06-18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0017c,Ciência de dados com python,livros,60.51,3.7530799866,2020-07-18,Isabella Pereira,RJ,3,cartao_credito,2,-22.25,-42.66
68b6431758d1ebd805c0017f,Iniciando em programação,livros,80.12,1.8505880331,2020-07-18,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00191,Ciência de dados com python,livros,92.69,5.2242404633,2022-07-18,Thiago Silva,BA,2,cartao_credito,1,-13.29,-41.71
68b6431758d1ebd805c00193,Modelagem preditiva,livros,86.63,5.1390518715,2020-08-18,Bruno Rodrigues,MG,5,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c00194,Modelagem preditiva,livros,67.98,4.3067426393,2020-08-18,João Souza,SP,5,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c001a2,Dashboards com Power BI,livros,52.18,10.3340083073,2022-08-18,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
68b6431758d1ebd805c001ba,Ciência de dados com python,livros,55.2,3.2223598448,2022-09-18,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c001bd,Modelagem preditiva,livros,86.08,5.2705131872,2022-09-18,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c001ca,Dashboards com Power BI,livros,38.47,5.2122280895,2021-10-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c001d2,Ciência de dados com python,livros,63.32,0.0,2022-10-18,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
68b6431758d1ebd805c001df,Modelagem preditiva,livros,83.42,4.7249899477,2021-11-18,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c001e3,Ciência de dados com python,livros,72.07,1.4219497507,2021-11-18,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c001e8,Modelagem preditiva,livros,82.51,16.0394374802,2022-11-18,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c001fd,Iniciando em programação,livros,41.3,3.0875159279,2021-12-18,Rafael Costa,SP,4,cartao_credito,7,-22.19,-48.79
68b6431758d1ebd805c0020d,Dashboards com Power BI,livros,56.41,3.2924396082,2021-01-19,Bruno Rodrigues,RS,5,cartao_credito,7,-30.17,-53.5
68b6431758d1ebd805c00217,Modelagem preditiva,livros,67.63,3.8842199504,2023-01-19,Lucas Oliveira,ES,4,cupom,1,-19.19,-40.34
68b6431758d1ebd805c00237,Ciência de dados com python,livros,65.93,4.0416786811,2023-02-19,Felipe Santos,SP,3,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c00238,Iniciando em programação,livros,62.46,0.0,2020-03-19,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00245,Modelagem preditiva,livros,86.12,2.1700699827,2022-03-19,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c0024b,Modelagem preditiva,livros,62.1,9.6862525433,2023-03-19,João Souza,SP,3,cartao_credito,6,-22.19,-48.79
68b6431758d1ebd805c00251,Ciência de dados com python,livros,73.36,4.5932114541,2020-04-19,Larissa Alves,MG,1,cartao_credito,8,-18.1,-44.38
68b6431758d1ebd805c00254,Iniciando em programação,livros,82.94,4.9474100081,2020-04-19,Mariana Ferreira,MG,5,boleto,1,-18.1,-44.38
68b6431758d1ebd805c0026c,Dashboards com Power BI,livros,50.06,2.948670308,2022-04-19,Bianca Santos,SP,5,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c00270,Modelagem preditiva,livros,62.52,6.4928182374,2020-05-19,Beatriz Moraes,SP,1,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c00272,Dashboards com Power BI,livros,53.48,3.1307750193,2020-05-19,Camila Ribeiro,SC,1,boleto,1,-27.45,-50.95
68b6431758d1ebd805c0027d,Dashboards com Power BI,livros,45.14,2.9346737258,2021-05-19,Pedro Gomes,BA,5,cartao_credito,1,-13.29,-41.71
68b6431758d1ebd805c00281,Dashboards com Power BI,livros,51.31,0.0,2022-05-19,Larissa Alves,PR,4,cartao_credito,3,-24.89,-51.55
68b6431758d1ebd805c0028b,Iniciando em programação,livros,67.8,3.8989228424,2020-06-19,Beatriz Moraes,SP,2,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805c0029f,Iniciando em programação,livros,43.78,2.6199301043,2020-07-19,Isabella Pereira,SC,5,boleto,1,-27.45,-50.95
68b6431758d1ebd805c002b5,Ciência de dados com python,livros,72.34,1.4363264385,2022-07-19,Lucas Oliveira,SP,5,cartao_credito,8,-22.19,-48.79
68b6431758d1ebd805c002bb,Modelagem preditiva,livros,103.81,3.112009264,2020-08-19,Rafael Costa,RJ,4,boleto,1,-22.25,-42.66
68b6431758d1ebd805c002dd,Dashboards com Power BI,livros,58.68,0.0,2020-10-19,Lucas Oliveira,AL,2,cartao_credito,2,-9.62,-36.82
68b6431758d1ebd805c002de,Ciência de dados com python,livros,94.17,12.8123203075,2021-10-19,Bianca Santos,CE,4,cartao_credito,5,-5.2,-39.53
68b6431758d1ebd805c002e3,Iniciando em programação,livros,40.4,0.0,2022-10-19,Isabella Pereira,RJ,5,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c002f9,Dashboards com Power BI,livros,39.8,0.0,2021-11-19,Camila Ribeiro,GO,5,cartao_credito,1,-15.98,-49.86
68b6431758d1ebd805c002fd,Iniciando em programação,livros,78.08,4.4406510126,2022-11-19,Bruno Rodrigues,SC,5,cartao_credito,7,-27.45,-50.95
68b6431758d1ebd805c002fe,Ciência de dados com python,livros,85.14,2.1178879309,2022-11-19,Isabella Pereira,SC,3,cartao_credito,8,-27.45,-50.95
68b6431758d1ebd805c00301,Iniciando em programação,livros,62.64,3.8664960787,2022-11-19,Camila Ribeiro,SC,3,cartao_credito,1,-27.45,-50.95
68b6431758d1ebd805c0031e,Modelagem preditiva,livros,84.59,5.1911751697,2020-01-20,Camila Ribeiro,SP,3,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0032c,Dashboards com Power BI,livros,44.45,2.6499546852,2022-01-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00334,Modelagem preditiva,livros,64.08,3.6951931302,2023-01-20,João Souza,SC,4,cartao_credito,2,-27.45,-50.95
68b6431758d1ebd805c00338,Modelagem preditiva,livros,67.12,3.8627148881,2020-02-20,Beatriz Moraes,SC,5,cartao_credito,4,-27.45,-50.95
68b6431758d1ebd805c0033f,Modelagem preditiva,livros,69.42,1.280845223,2021-02-20,Larissa Alves,RJ,5,cartao_credito,10,-22.25,-42.66
68b6431758d1ebd805c00343,Dashboards com Power BI,livros,39.81,2.6508672606,2021-02-20,Camila Ribeiro,PE,1,cartao_credito,5,-8.38,-37.86
68b6431758d1ebd805c0034c,Iniciando em programação,livros,87.06,2.2201221548,2023-02-20,Bruno Rodrigues,RJ,4,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c00366,Ciência de dados com python,livros,86.94,4.9124193581,2021-03-20,Bianca Santos,SP,5,cupom,1,-22.19,-48.79
68b6431758d1ebd805c0036d,Iniciando em programação,livros,81.58,1.9283286408,2022-03-20,Mariana Ferreira,SP,4,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c00372,Modelagem preditiva,livros,71.75,1.4049107134,2023-03-20,Isabella Pereira,RJ,1,cartao_credito,10,-22.25,-42.66
68b6431758d1ebd805c00378,Modelagem preditiva,livros,63.15,4.2509626943,2023-03-20,Felipe Santos,GO,4,cartao_credito,1,-15.98,-49.86
68b6431758d1ebd805c00391,Dashboards com Power BI,livros,45.5,0.0,2021-04-20,Larissa Alves,SC,5,cupom,1,-27.45,-50.95
68b6431758d1ebd805c00396,Iniciando em programação,livros,85.42,5.0794625473,2022-04-20,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c003a0,Iniciando em programação,livros,83.69,12.53388862,2020-05-20,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c003aa,Ciência de dados com python,livros,78.08,4.4406510126,2022-05-20,Bruno Rodrigues,SP,4,boleto,1,-22.19,-48.79
68b6431758d1ebd805c003db,Dashboards com Power BI,livros,58.95,0.0,2021-07-20,Bruno Rodrigues,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c003f4,Iniciando em programação,livros,69.23,4.2173937533,2021-08-20,Camila Ribeiro,MG,3,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c00401,Ciência de dados com python,livros,63.91,4.0900273835,2020-09-20,Mariana Ferreira,RS,3,cupom,1,-30.17,-53.5
68b6431758d1ebd805c0041c,Dashboards com Power BI,livros,47.48,2.8112930697,2020-10-20,Lucas Oliveira,DF,4,boleto,1,-15.83,-47.86
68b6431758d1ebd805c00421,Iniciando em programação,livros,63.4,3.6646360794,2020-10-20,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00437,Ciência de dados com python,livros,81.48,5.0255770258,2020-11-20,Isabella Pereira,RJ,4,cartao_credito,3,-22.25,-42.66
68b6431758d1ebd805c00443,Ciência de dados com python,livros,71.06,14.2898337019,2022-11-20,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0045c,Iniciando em programação,livros,61.24,3.7871107549,2021-12-20,Beatriz Moraes,MG,5,boleto,1,-18.1,-44.38
68b6431758d1ebd805c00469,Ciência de dados com python,livros,82.08,4.9016175954,2020-01-21,Felipe Santos,PE,2,cartao_credito,5,-8.38,-37.86
68b6431758d1ebd805c0046b,Iniciando em programação,livros,45.33,8.6556215157,2020-01-21,Lucas Oliveira,RJ,4,cartao_credito,4,-22.25,-42.66
68b6431758d1ebd805c00471,Modelagem preditiva,livros,80.45,14.789822953,2020-01-21,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
68b6431758d1ebd805c00472,Modelagem preditiva,livros,72.17,4.1259612922,2020-01-21,Felipe Santos,PR,1,cartao_credito,1,-24.89,-51.55
68b6431758d1ebd805c00475,Iniciando em programação,livros,45.31,0.0,2020-01-21,Lucas Oliveira,SP,5,cartao_credito,4,-22.19,-48.79
68b6431758d1ebd805c0047b,Modelagem preditiva,livros,99.5,9.7781143756,2021-01-21,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c0047c,Iniciando em programação,livros,87.49,2.2430183611,2021-01-21,Pedro Gomes,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c0047d,Ciência de dados com python,livros,54.14,0.0,2021-01-21,Felipe Santos,PR,5,cartao_credito,5,-24.89,-51.55
68b6431758d1ebd805c0047f,Dashboards com Power BI,livros,55.61,3.2498420149,2022-01-21,Bruno Rodrigues,RS,5,cartao_credito,1,-30.17,-53.5
68b6431758d1ebd805c004c5,Modelagem preditiva,livros,108.98,6.3339616693,2023-03-21,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
68b6431758d1ebd805c004c9,Ciência de dados com python,livros,83.87,2.0502642516,2023-03-21,Rafael Costa,SC,1,cartao_credito,10,-27.45,-50.95
68b6431758d1ebd805c004ce,Iniciando em programação,livros,76.65,4.3701587181,2020-04-21,Larissa Alves,RJ,5,cartao_credito,5,-22.25,-42.66
68b6431758d1ebd805c004d1,Ciência de dados com python,livros,51.64,11.844061011,2020-04-21,Juliana Costa,PR,5,cartao_credito,10,-24.89,-51.55
68b6431758d1ebd805c004d2,Iniciando em programação,livros,41.53,2.7424520861,2020-04-21,Felipe Santos,MG,5,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c004d6,Modelagem preditiva,livros,104.25,6.2380110245,2020-04-21,Bruno Rodrigues,PB,4,cartao_credito,9,-7.28,-36.72
68b6431758d1ebd805c004da,Modelagem preditiva,livros,61.02,3.5322573359,2021-04-21,Isabella Pereira,SP,4,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c004f4,Iniciando em programação,livros,74.13,4.2303253958,2021-05-21,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
68b6431758d1ebd805c0051b,Ciência de dados com python,livros,88.66,5.0096550871,2020-07-21,Juliana Costa,SP,3,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00521,Dashboards com Power BI,livros,46.56,5.6429962515,2020-07-21,João Souza,AM,5,cartao_credito,3,-3.47,-65.1
68b6431758d1ebd805c00522,Modelagem preditiva,livros,98.65,2.8372547874,2020-07-21,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
68b6431758d1ebd805c00525,Ciência de dados com python,livros,66.51,15.1874856147,2020-07-21,Mariana Ferreira,SP,4,boleto,1,-22.19,-48.79
68b6431758d1ebd805c0052a,Modelagem preditiva,livros,76.8,1.673808021,2021-07-21,Thiago Silva,RJ,5,cupom,1,-22.25,-42.66
68b6431758d1ebd805c00538,Modelagem preditiva,livros,83.98,4.754808263,2020-08-21,Mariana Ferreira,SP,5,cartao_credito,7,-22.19,-48.79
68b6431758d1ebd805c0053b,Modelagem preditiva,livros,64.4,4.8282216053,2020-08-21,Mariana Ferreira,SP,3,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0053f,Ciência de dados com python,livros,70.63,10.1404493816,2020-08-21,Rafael Costa,DF,5,cartao_credito,1,-15.83,-47.86
68b6431758d1ebd805c0054d,Ciência de dados com python,livros,62.56,0.0,2022-08-21,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
68b6431758d1ebd805c00568,Dashboards com Power BI,livros,49.79,0.0,2022-09-21,Lucas Oliveira,SP,5,cupom,1,-22.19,-48.79
68b6431758d1ebd805c0057b,Modelagem preditiva,livros,65.73,1.084363824,2022-10-21,Beatriz Moraes,MG,5,cartao_credito,10,-18.1,-44.38
68b6431758d1ebd805c0057c,Dashboards com Power BI,livros,35.61,2.8359732029,2022-10-21,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0057f,Dashboards com Power BI,livros,47.99,13.0614256058,2020-11-21,Bianca Santos,SP,5,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c00585,Dashboards com Power BI,livros,50.3,2.961449586,2020-11-21,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
68b6431758d1ebd805c00587,Dashboards com Power BI,livros,53.0,3.3483555441,2020-11-21,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0058d,Iniciando em programação,livros,57.26,4.4480380854,2021-11-21,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c0058e,Ciência de dados com python,livros,57.04,0.0,2021-11-21,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c00591,Iniciando em programação,livros,79.02,4.8945894265,2022-11-21,Mariana Ferreira,SP,4,cartao_credito,3,-22.19,-48.79
68b6431758d1ebd805c00595,Ciência de dados com python,livros,76.68,4.6092443051,2022-11-21,Isabella Pereira,GO,5,cartao_credito,8,-15.98,-49.86
68b6431758d1ebd805c005a1,Ciência de dados com python,livros,74.64,1.5587945191,2020-12-21,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c005b1,Dashboards com Power BI,livros,44.84,3.2760102782,2020-01-22,Beatriz Moraes,MS,5,boleto,1,-20.51,-54.54
68b6431758d1ebd805c005b9,Dashboards com Power BI,livros,38.53,2.3403833984,2021-01-22,Larissa Alves,RJ,1,cupom,1,-22.25,-42.66
68b6431758d1ebd805c005cd,Modelagem preditiva,livros,89.19,5.6889470126,2023-01-22,Beatriz Moraes,MG,2,cartao_credito,8,-18.1,-44.38
68b6431758d1ebd805c005d4,Ciência de dados com python,livros,55.52,3.482537963,2020-02-22,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
68b6431758d1ebd805c005d6,Dashboards com Power BI,livros,50.11,0.0,2020-02-22,Larissa Alves,MG,4,cartao_credito,2,-18.1,-44.38
68b6431758d1ebd805c005ea,Iniciando em programação,livros,60.11,3.7269416544,2023-02-22,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c005f2,Dashboards com Power BI,livros,40.27,2.6753608767,2020-03-22,Larissa Alves,SP,4,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805c005fe,Iniciando em programação,livros,88.51,2.2973302926,2022-03-22,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0060e,Ciência de dados com python,livros,60.39,4.1040009975,2023-03-22,Isabella Pereira,MS,5,cartao_credito,5,-20.51,-54.54
68b6431758d1ebd805c0064f,Modelagem preditiva,livros,85.44,4.8325488707,2020-06-22,Bianca Santos,MG,5,cartao_credito,3,-18.1,-44.38
68b6431758d1ebd805c00651,Modelagem preditiva,livros,69.51,3.9899751981,2021-06-22,Thiago Silva,DF,3,cartao_credito,1,-15.83,-47.86
68b6431758d1ebd805c00653,Dashboards com Power BI,livros,43.01,10.0921627262,2021-06-22,Larissa Alves,SP,5,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805c00655,Ciência de dados com python,livros,64.01,0.0,2021-06-22,João Souza,MG,4,cartao_credito,6,-18.1,-44.38
68b6431758d1ebd805c0066b,Modelagem preditiva,livros,83.92,4.757264347,2021-07-22,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c0068f,Iniciando em programação,livros,67.37,1.1716888902,2022-08-22,Pedro Gomes,RS,5,cartao_credito,10,-30.17,-53.5
68b6431758d1ebd805c006bf,Modelagem preditiva,livros,62.96,4.7515459375,2021-10-22,Larissa Alves,MG,4,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c006c2,Dashboards com Power BI,livros,35.28,8.4241790464,2022-10-22,Lucas Oliveira,MG,4,boleto,1,-18.1,-44.38
68b6431758d1ebd805c006c7,Ciência de dados com python,livros,85.05,5.2156687858,2020-11-22,Bruno Rodrigues,RJ,5,cartao_credito,1,-22.25,-42.66
68b6431758d1ebd805c006ca,Ciência de dados com python,livros,95.25,5.5980409391,2020-11-22,Thiago Silva,SP,2,cartao_credito,2,-22.19,-48.79
68b6431758d1ebd805c006f5,Dashboards com Power BI,livros,48.1,10.3631899134,2021-01-23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c006f8,Iniciando em programação,livros,67.79,1.1940526267,2021-01-23,Pedro Gomes,GO,5,cartao_credito,1,-15.98,-49.86
68b6431758d1ebd805c006fd,Dashboards com Power BI,livros,36.07,0.0,2021-01-23,Mariana Ferreira,RJ,5,boleto,1,-22.25,-42.66
68b6431758d1ebd805c00704,Dashboards com Power BI,livros,59.62,3.4577115477,2022-01-23,Juliana Costa,SP,2,cupom,1,-22.19,-48.79
68b6431758d1ebd805c00716,Iniciando em programação,livros,40.64,3.0523729135,2020-02-23,João Souza,RJ,5,cartao_credito,2,-22.25,-42.66
68b6431758d1ebd805c0071d,Ciência de dados com python,livros,64.2,1.0028959269,2021-02-23,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
68b6431758d1ebd805c00721,Dashboards com Power BI,livros,36.59,0.0,2021-02-23,Mariana Ferreira,MG,5,cartao_credito,5,-18.1,-44.38
68b6431758d1ebd805c0072a,Ciência de dados com python,livros,84.13,5.0107739281,2022-02-23,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
68b6431758d1ebd805c00744,Iniciando em programação,livros,84.77,2.098186544,2020-03-23,Camila Ribeiro,AL,5,cartao_credito,5,-9.62,-36.82
68b6431758d1ebd805c0074d,Ciência de dados com python,livros,84.78,5.0405449371,2022-03-23,Isabella Pereira,MG,5,cartao_credito,10,-18.1,-44.38
68b6431758d1ebd805c0074e,Dashboards com Power BI,livros,36.15,5.088695069,2022-03-23,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
68b6431758d1ebd805c00750,Dashboards com Power BI,livros,52.05,0.0,2022-03-23,Lucas Oliveira,PE,3,cartao_credito,3,-8.38,-37.86
68b6431758d1ebd805c00770,Iniciando em programação,livros,69.02,4.6149551921,2021-05-23,Lucas Oliveira,MG,5,cartao_credito,1,-18.1,-44.38
68b6431758d1ebd805c0078a,Ciência de dados com python,livros,85.08,4.8133799537,2021-06-23,Thiago Silva,RJ,3,cartao_credito,10,-22.25,-42.66
68b6431758d1ebd805c0078d,Dashboards com Power BI,livros,42.38,2.9436196544,2022-06-23,Bianca Santos,SC,5,cartao_credito,1,-27.45,-50.95
